case,project,file,file_name,class,start_line,end_line,displacement,level,level_num,source_file
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,144,144,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,145,145,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,146,146,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,148,148,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,149,149,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,158,158,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,159,159,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,43,43,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,56,56,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,107,107,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,17,17,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,18,18,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,19,19,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Assigment with sum (total = total + 1),33,33,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Assigment with sum (total = total + 1),34,34,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,36,36,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,70,70,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,25,25,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,93,93,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,96,96,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,99,99,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,102,102,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
